id,amount,loan_disburse_at,mobile_user_id,due_date
119593,3000,12/04/2019 19:40,37627,19/04/2019 23:59
119599,1000,12/04/2019 22:54,44550,10/05/2019 23:59
119601,1000,13/04/2019 0:25,44551,11/05/2019 23:59
119602,1000,12/04/2019 22:56,44536,19/04/2019 23:59
119604,3000,12/04/2019 19:49,31855,10/05/2019 23:59
119605,1500,12/04/2019 19:53,25273,03/05/2019 23:59
119610,2500,12/04/2019 19:57,38063,10/05/2019 23:59
119611,1000,12/04/2019 20:00,8822,19/04/2019 23:59
119613,1500,12/04/2019 23:43,41851,10/05/2019 23:59
119617,1000,12/04/2019 23:22,44567,10/05/2019 23:59
119620,1000,12/04/2019 20:12,37076,19/04/2019 23:59
119628,3000,12/04/2019 20:17,27309,10/05/2019 23:59
119634,3000,12/04/2019 20:19,1693,19/04/2019 23:59
119640,1000,13/04/2019 1:52,13366,11/05/2019 23:59
119658,2000,12/04/2019 20:29,39382,10/05/2019 23:59
119662,1000,12/04/2019 20:57,42872,19/04/2019 23:59
119664,1000,12/04/2019 20:38,40489,19/04/2019 23:59
119669,1000,12/04/2019 23:25,44577,19/04/2019 23:59
119670,1500,12/04/2019 20:45,42757,10/05/2019 23:59
119673,1000,12/04/2019 21:06,44574,10/05/2019 23:59
119675,1000,12/04/2019 20:52,44585,19/04/2019 23:59
119676,1000,12/04/2019 20:47,43673,03/05/2019 23:59
119682,1500,12/04/2019 20:49,42579,26/04/2019 23:59
119683,1000,12/04/2019 20:48,14617,03/05/2019 23:59
119686,1000,12/04/2019 20:54,44372,19/04/2019 23:59
119701,2500,12/04/2019 21:08,39268,10/05/2019 23:59
119704,3000,12/04/2019 21:12,42200,10/05/2019 23:59
119710,1000,26/04/2019 11:09,44604,24/05/2019 23:59
119711,1000,12/04/2019 21:22,18988,19/04/2019 23:59
119712,1000,12/04/2019 21:19,44583,19/04/2019 23:59
119723,1000,12/04/2019 21:39,27685,19/04/2019 23:59
119729,1000,12/04/2019 21:45,42670,26/04/2019 23:59
119731,1000,12/04/2019 21:43,34678,19/04/2019 23:59
119732,1000,12/04/2019 21:58,44613,19/04/2019 23:59
119738,1000,12/04/2019 22:50,44446,26/04/2019 23:59
119741,1000,12/04/2019 22:08,44622,19/04/2019 23:59
119748,1000,12/04/2019 22:03,44295,19/04/2019 23:59
119753,1000,12/04/2019 22:10,41845,19/04/2019 23:59
119754,3000,12/04/2019 22:12,43208,19/04/2019 23:59
119756,1000,12/04/2019 22:13,44622,26/04/2019 23:59
119759,1000,12/04/2019 22:44,44187,19/04/2019 23:59
119766,1000,13/04/2019 2:29,44632,11/05/2019 23:59
119769,1000,12/04/2019 22:31,44515,10/05/2019 23:59
119773,3000,12/04/2019 22:34,33942,10/05/2019 23:59
119780,2000,12/04/2019 22:44,1056,19/04/2019 23:59
119781,3000,12/04/2019 22:46,1056,10/05/2019 23:59
119782,1000,12/04/2019 22:48,44630,26/04/2019 23:59
119783,1000,12/04/2019 22:51,37965,10/05/2019 23:59
119786,1500,12/04/2019 22:59,39750,10/05/2019 23:59
119788,1000,12/04/2019 23:04,44245,19/04/2019 23:59
119792,1000,12/04/2019 23:16,43467,19/04/2019 23:59
119796,1000,12/04/2019 23:21,44196,19/04/2019 23:59
119798,1000,12/04/2019 23:22,44637,19/04/2019 23:59
119799,2000,12/04/2019 23:19,32715,19/04/2019 23:59
119800,2000,12/04/2019 23:21,24999,10/05/2019 23:59
119811,1000,12/04/2019 23:49,44640,19/04/2019 23:59
119815,1500,13/04/2019 0:10,18049,04/05/2019 23:59
119820,5000,13/04/2019 0:17,26880,20/04/2019 23:59
119822,1000,17/05/2019 9:56,43890,07/06/2019 23:59
119825,1000,13/04/2019 0:39,44630,27/04/2019 23:59
119829,3000,13/04/2019 0:43,37986,20/04/2019 23:59
119844,2000,13/04/2019 1:36,35252,11/05/2019 23:59
119845,1000,13/04/2019 1:35,44416,20/04/2019 23:59
119847,1000,13/04/2019 1:47,44026,11/05/2019 23:59
119854,3000,13/04/2019 2:24,42677,27/04/2019 23:59
119862,1000,13/04/2019 2:51,44467,20/04/2019 23:59
119864,5000,13/04/2019 2:54,28248,11/05/2019 23:59
119868,3000,13/04/2019 3:25,12716,04/05/2019 23:59
119880,1000,13/04/2019 6:00,36986,04/05/2019 23:59
119884,1000,13/04/2019 6:56,44611,20/04/2019 23:59
119889,1000,13/04/2019 7:19,40976,11/05/2019 23:59
119904,1000,13/04/2019 8:21,44614,27/04/2019 23:59
119905,3000,13/04/2019 8:08,32854,27/04/2019 23:59
119915,1000,13/04/2019 8:32,11840,20/04/2019 23:59
119916,1000,13/04/2019 8:50,42168,11/05/2019 23:59
119924,1000,13/04/2019 8:53,44490,20/04/2019 23:59
119926,3000,13/04/2019 8:52,30550,27/04/2019 23:59
119927,1000,13/04/2019 9:06,44665,20/04/2019 23:59
119930,3000,13/04/2019 8:59,40008,27/04/2019 23:59
119931,2000,13/04/2019 8:59,22525,11/05/2019 23:59
119936,1000,13/04/2019 9:08,44569,27/04/2019 23:59
119940,1000,13/04/2019 9:59,44681,11/05/2019 23:59
119942,1000,13/04/2019 9:15,14195,27/04/2019 23:59
119943,1000,13/04/2019 9:15,14274,20/04/2019 23:59
119946,1000,13/04/2019 10:31,44158,11/05/2019 23:59
119953,1000,13/04/2019 9:53,44682,20/04/2019 23:59
119958,1000,13/04/2019 9:30,44514,27/04/2019 23:59
119960,1000,13/04/2019 9:44,40363,11/05/2019 23:59
119964,1000,13/04/2019 10:06,44088,20/04/2019 23:59
119969,1000,13/04/2019 9:54,41939,11/05/2019 23:59
119970,1000,13/04/2019 10:03,44693,11/05/2019 23:59
119972,3000,13/04/2019 10:33,17031,27/04/2019 23:59
119975,1000,13/04/2019 10:12,44685,20/04/2019 23:59
119976,1500,13/04/2019 10:07,33179,20/04/2019 23:59
119977,1000,13/04/2019 10:10,43841,11/05/2019 23:59
119981,1000,13/04/2019 10:14,44656,04/05/2019 23:59
119989,1000,13/04/2019 10:25,21322,04/05/2019 23:59
119991,1000,13/04/2019 10:23,30317,11/05/2019 23:59
119992,1500,13/04/2019 10:25,11873,04/05/2019 23:59
119994,1000,13/04/2019 10:30,44627,11/05/2019 23:59
119995,1000,13/04/2019 10:38,43554,27/04/2019 23:59
119997,2000,13/04/2019 10:35,37268,11/05/2019 23:59
119998,2000,13/04/2019 10:36,30863,11/05/2019 23:59
119999,1000,13/04/2019 10:38,37384,04/05/2019 23:59
120001,3000,13/04/2019 10:37,37268,20/04/2019 23:59
120002,1000,13/04/2019 10:39,44063,11/05/2019 23:59
120005,3000,13/04/2019 10:44,33184,11/05/2019 23:59
120006,1000,13/04/2019 10:54,44708,20/04/2019 23:59
120008,1000,13/04/2019 10:51,44705,20/04/2019 23:59
120011,1000,13/04/2019 11:03,44711,11/05/2019 23:59
120014,1000,13/04/2019 10:58,44646,20/04/2019 23:59
120016,1000,13/04/2019 11:02,39620,20/04/2019 23:59
120018,1000,13/04/2019 11:11,44501,11/05/2019 23:59
120020,1000,13/04/2019 11:07,44551,11/05/2019 23:59
120024,3000,13/04/2019 11:17,33061,11/05/2019 23:59
120035,4000,13/04/2019 11:21,18506,27/04/2019 23:59
120036,1000,13/04/2019 11:30,44699,20/04/2019 23:59
120040,5000,13/04/2019 11:32,15476,11/05/2019 23:59
120041,1000,13/04/2019 11:51,44724,20/04/2019 23:59
120046,1000,13/04/2019 11:42,44101,20/04/2019 23:59
120048,1000,13/04/2019 11:43,17339,11/05/2019 23:59
120057,1000,13/04/2019 11:52,43976,20/04/2019 23:59
120058,1000,13/04/2019 13:24,44639,20/04/2019 23:59
120066,1000,13/04/2019 11:58,44727,20/04/2019 23:59
120067,3000,13/04/2019 11:57,15254,11/05/2019 23:59
120072,3000,13/04/2019 12:01,35659,11/05/2019 23:59
120074,1000,13/04/2019 12:09,42406,20/04/2019 23:59
120077,2500,13/04/2019 12:11,40855,27/04/2019 23:59
120079,5000,13/04/2019 12:12,35300,11/05/2019 23:59
120080,1000,13/04/2019 12:19,19369,11/05/2019 23:59
120086,1000,13/04/2019 12:34,44749,20/04/2019 23:59
120089,2000,13/04/2019 12:24,36263,11/05/2019 23:59
120092,1000,13/04/2019 12:30,44691,11/05/2019 23:59
120094,1500,13/04/2019 12:28,19377,11/05/2019 23:59
120096,1000,13/04/2019 12:30,44430,20/04/2019 23:59
120101,3000,13/04/2019 12:42,16184,11/05/2019 23:59
120104,1000,13/04/2019 12:50,44759,20/04/2019 23:59
120106,3000,13/04/2019 12:44,12002,11/05/2019 23:59
120109,5000,13/04/2019 12:48,18740,11/05/2019 23:59
120121,1000,26/04/2019 11:09,44756,03/05/2019 23:59
120126,1000,13/04/2019 13:14,44773,11/05/2019 23:59
120129,2000,13/04/2019 13:12,43217,11/05/2019 23:59
120131,1000,13/04/2019 13:21,44586,11/05/2019 23:59
120136,2000,13/04/2019 14:20,42127,20/04/2019 23:59
120137,1000,13/04/2019 13:20,44620,27/04/2019 23:59
120139,1000,13/04/2019 13:37,44707,04/05/2019 23:59
120141,1000,13/04/2019 13:24,44620,27/04/2019 23:59
120142,1000,13/04/2019 13:55,44189,20/04/2019 23:59
120144,1000,13/04/2019 13:29,44777,20/04/2019 23:59
120146,1000,13/04/2019 13:38,44783,20/04/2019 23:59
120148,1000,13/04/2019 13:39,44787,20/04/2019 23:59
120150,1000,13/04/2019 16:32,44359,11/05/2019 23:59
120155,1000,13/04/2019 13:49,44770,27/04/2019 23:59
120157,5000,13/04/2019 13:45,812,11/05/2019 23:59
120166,2000,13/04/2019 13:49,42874,11/05/2019 23:59
120176,1000,13/04/2019 14:02,44189,11/05/2019 23:59
120180,3500,13/04/2019 14:07,40909,04/05/2019 23:59
120181,1000,13/04/2019 14:05,44341,11/05/2019 23:59
120183,1000,13/04/2019 14:12,44798,20/04/2019 23:59
120195,1000,13/04/2019 14:16,36018,11/05/2019 23:59
120196,3000,13/04/2019 14:16,30969,11/05/2019 23:59
120199,1000,13/04/2019 14:27,44793,11/05/2019 23:59
120206,2000,13/04/2019 14:23,14301,11/05/2019 23:59
120208,1000,13/04/2019 14:24,44571,11/05/2019 23:59
120210,1000,13/04/2019 14:32,44305,20/04/2019 23:59
120213,1500,13/04/2019 14:33,39299,11/05/2019 23:59
120214,1000,13/04/2019 14:34,21186,20/04/2019 23:59
120226,1000,13/04/2019 14:55,44799,11/05/2019 23:59
120231,2000,13/04/2019 14:59,42153,20/04/2019 23:59
120232,2000,13/04/2019 14:58,42572,27/04/2019 23:59
120246,1000,13/04/2019 15:15,44791,20/04/2019 23:59
120247,2000,13/04/2019 15:13,19825,11/05/2019 23:59
120254,2500,13/04/2019 15:31,35893,11/05/2019 23:59
120259,1000,13/04/2019 15:37,41878,04/05/2019 23:59
120260,1000,13/04/2019 15:47,44821,11/05/2019 23:59
120264,3000,13/04/2019 15:48,40117,27/04/2019 23:59
120265,1000,13/04/2019 15:49,43781,27/04/2019 23:59
120266,5000,13/04/2019 15:51,9975,27/04/2019 23:59
120268,1000,13/04/2019 15:55,44542,20/04/2019 23:59
120271,3000,13/04/2019 16:42,39609,27/04/2019 23:59
120273,1000,13/04/2019 16:22,44826,27/04/2019 23:59
120274,1000,13/04/2019 16:10,44804,11/05/2019 23:59
120276,3000,13/04/2019 16:13,42043,11/05/2019 23:59
120280,1000,13/04/2019 16:26,44686,04/05/2019 23:59
120283,1000,13/04/2019 17:35,23290,20/04/2019 23:59
120284,1000,13/04/2019 16:42,41229,20/04/2019 23:59
120289,1000,13/04/2019 16:51,43642,11/05/2019 23:59
120291,2000,13/04/2019 16:55,23035,27/04/2019 23:59
120295,1000,13/04/2019 17:05,44836,11/05/2019 23:59
120299,1000,13/04/2019 17:06,44799,11/05/2019 23:59
120303,1000,13/04/2019 17:12,37639,27/04/2019 23:59
120304,1000,13/04/2019 17:19,44483,20/04/2019 23:59
120305,4500,13/04/2019 17:36,35105,27/04/2019 23:59
120306,1000,13/04/2019 17:23,44838,20/04/2019 23:59
120310,1000,13/04/2019 17:34,44792,20/04/2019 23:59
120314,5000,13/04/2019 17:53,12622,11/05/2019 23:59
120317,3000,13/04/2019 18:17,14547,11/05/2019 23:59
120320,1000,13/04/2019 18:19,44661,20/04/2019 23:59
120322,5000,13/04/2019 18:21,30169,20/04/2019 23:59
120323,1500,13/04/2019 18:25,29591,11/05/2019 23:59
120327,1000,13/04/2019 18:29,44843,11/05/2019 23:59
120332,1000,13/04/2019 18:35,35504,20/04/2019 23:59
120334,2000,13/04/2019 18:40,26452,11/05/2019 23:59
120335,1000,13/04/2019 18:42,44848,11/05/2019 23:59
120340,1000,13/04/2019 19:10,44590,20/04/2019 23:59
120346,2000,13/04/2019 18:54,39207,11/05/2019 23:59
120351,1000,13/04/2019 19:04,44849,20/04/2019 23:59
120359,1000,13/04/2019 19:11,44853,04/05/2019 23:59
120361,1000,13/04/2019 19:15,24362,20/04/2019 23:59
120362,1000,13/04/2019 19:15,18008,20/04/2019 23:59
120366,1000,13/04/2019 19:27,44858,20/04/2019 23:59
120370,1000,26/04/2019 11:09,35536,03/05/2019 23:59
120374,1000,13/04/2019 20:09,38814,20/04/2019 23:59
120375,1000,13/04/2019 20:01,44479,20/04/2019 23:59
120376,5000,13/04/2019 20:01,15324,11/05/2019 23:59
120381,3000,13/04/2019 20:21,35776,11/05/2019 23:59
120386,1000,13/04/2019 20:34,44862,11/05/2019 23:59
120390,1000,13/04/2019 20:36,43903,04/05/2019 23:59
120393,1000,13/04/2019 20:45,44863,20/04/2019 23:59
120394,1000,13/04/2019 20:44,41369,20/04/2019 23:59
120395,1500,13/04/2019 20:46,29841,11/05/2019 23:59
120396,1000,13/04/2019 20:52,44867,11/05/2019 23:59
120398,4000,13/04/2019 20:54,38971,11/05/2019 23:59
120401,1000,13/04/2019 21:04,43459,20/04/2019 23:59
120403,3000,13/04/2019 20:57,42685,04/05/2019 23:59
120407,1000,13/04/2019 21:12,44868,11/05/2019 23:59
120410,2000,13/04/2019 21:13,144,04/05/2019 23:59
120412,1000,13/04/2019 22:04,34010,20/04/2019 23:59
120413,1000,13/04/2019 21:21,44374,20/04/2019 23:59
120419,1000,13/04/2019 21:32,44477,11/05/2019 23:59
120422,3000,13/04/2019 21:49,42341,04/05/2019 23:59
120423,1000,13/04/2019 21:54,44874,11/05/2019 23:59
120424,1000,13/04/2019 21:51,44788,20/04/2019 23:59
120425,1000,13/04/2019 21:56,44412,20/04/2019 23:59
120426,1000,13/04/2019 21:55,44870,11/05/2019 23:59
120433,5000,13/04/2019 22:09,12560,11/05/2019 23:59
120439,1000,13/04/2019 22:18,44198,20/04/2019 23:59
120440,1000,13/04/2019 22:20,34010,20/04/2019 23:59
120441,3000,13/04/2019 22:23,13249,20/04/2019 23:59
120445,1000,13/04/2019 22:30,44006,20/04/2019 23:59
120448,3000,13/04/2019 22:34,21253,04/05/2019 23:59
120451,3000,13/04/2019 22:53,21253,04/05/2019 23:59
120460,1000,13/04/2019 23:24,40142,20/04/2019 23:59
120462,1000,13/04/2019 23:34,44863,20/04/2019 23:59
120463,1000,13/04/2019 23:49,44884,11/05/2019 23:59
120467,1000,14/04/2019 0:02,12844,12/05/2019 23:59
120468,1000,13/04/2019 23:59,44649,27/04/2019 23:59
120472,1000,14/04/2019 0:07,28135,12/05/2019 23:59
120476,3500,14/04/2019 0:21,2217,12/05/2019 23:59
120488,1000,14/04/2019 0:56,30039,21/04/2019 23:59
120489,2000,14/04/2019 0:56,37391,12/05/2019 23:59
120495,1000,14/04/2019 1:23,38485,12/05/2019 23:59
120496,1000,14/04/2019 1:24,11100,21/04/2019 23:59
120497,1000,14/04/2019 1:33,44440,21/04/2019 23:59
120505,1000,14/04/2019 2:29,44600,12/05/2019 23:59
120508,3000,14/04/2019 2:42,34915,12/05/2019 23:59
120514,1000,14/04/2019 3:39,44722,12/05/2019 23:59
120517,3000,14/04/2019 4:58,32055,21/04/2019 23:59
120518,1000,14/04/2019 8:36,44897,12/05/2019 23:59
120519,2000,14/04/2019 6:14,27560,12/05/2019 23:59
120525,3000,14/04/2019 7:52,36326,05/05/2019 23:59
120527,2500,14/04/2019 7:56,36728,12/05/2019 23:59
120528,1000,14/04/2019 8:26,44273,12/05/2019 23:59
120533,1000,14/04/2019 8:28,41184,21/04/2019 23:59
120535,1000,14/04/2019 8:34,44260,12/05/2019 23:59
120536,1000,14/04/2019 8:37,44856,21/04/2019 23:59
120547,2000,14/04/2019 9:16,38346,12/05/2019 23:59
120548,3000,14/04/2019 9:22,41507,21/04/2019 23:59
120551,1000,14/04/2019 9:36,44141,05/05/2019 23:59
120552,1000,14/04/2019 9:34,44673,28/04/2019 23:59
120554,1500,14/04/2019 9:38,41589,21/04/2019 23:59
120561,1500,14/04/2019 10:05,29416,12/05/2019 23:59
120563,1500,14/04/2019 10:31,27400,12/05/2019 23:59
120564,3000,14/04/2019 10:33,29296,05/05/2019 23:59
120568,2000,14/04/2019 10:44,41171,12/05/2019 23:59
120572,3000,14/04/2019 10:51,40576,12/05/2019 23:59
120575,5000,14/04/2019 10:53,35173,21/04/2019 23:59
120577,1000,14/04/2019 11:02,41132,21/04/2019 23:59
120587,1000,14/04/2019 11:14,44708,21/04/2019 23:59
120589,2500,14/04/2019 11:16,39387,21/04/2019 23:59
120590,2000,14/04/2019 11:19,41811,05/05/2019 23:59
120592,2000,14/04/2019 11:21,42329,12/05/2019 23:59
120593,3000,14/04/2019 11:22,27701,28/04/2019 23:59
120596,3000,14/04/2019 11:28,42650,05/05/2019 23:59
120598,2000,14/04/2019 11:33,43317,12/05/2019 23:59
120601,2000,14/04/2019 11:40,41031,12/05/2019 23:59
120603,5000,14/04/2019 11:43,18842,12/05/2019 23:59
120605,1500,14/04/2019 11:45,41646,12/05/2019 23:59
120606,3000,14/04/2019 11:46,40541,12/05/2019 23:59
120607,1000,14/04/2019 11:46,39175,12/05/2019 23:59
120615,1500,14/04/2019 12:07,40650,21/04/2019 23:59
120619,1000,14/04/2019 12:12,44574,28/04/2019 23:59
120622,1000,14/04/2019 12:15,44909,12/05/2019 23:59
120632,1000,14/04/2019 12:34,43239,12/05/2019 23:59
120634,3000,14/04/2019 12:33,31971,12/05/2019 23:59
120636,1000,14/04/2019 12:38,44912,05/05/2019 23:59
120639,3000,14/04/2019 16:00,37169,05/05/2019 23:59
120640,2000,14/04/2019 12:46,19825,12/05/2019 23:59
120642,2000,14/04/2019 12:48,19825,12/05/2019 23:59
120643,1000,14/04/2019 13:06,38934,21/04/2019 23:59
120645,2000,14/04/2019 13:03,26522,05/05/2019 23:59
120649,1000,14/04/2019 13:20,42721,12/05/2019 23:59
120650,2500,14/04/2019 13:21,31727,12/05/2019 23:59
120654,1000,14/04/2019 13:41,44893,12/05/2019 23:59
120661,1000,14/04/2019 14:13,43525,21/04/2019 23:59
120663,1000,14/04/2019 14:10,29409,12/05/2019 23:59
120664,1000,14/04/2019 14:17,44386,28/04/2019 23:59
120666,1500,14/04/2019 14:18,13732,12/05/2019 23:59
120670,3000,14/04/2019 14:25,25653,12/05/2019 23:59
120671,1000,14/04/2019 14:31,44569,28/04/2019 23:59
120675,1000,14/04/2019 14:33,43859,28/04/2019 23:59
120676,1000,14/04/2019 14:36,44926,12/05/2019 23:59
120679,1000,14/04/2019 14:47,44875,12/05/2019 23:59
120682,1000,14/04/2019 14:53,44929,05/05/2019 23:59
120687,1000,14/04/2019 16:01,44934,12/05/2019 23:59
120695,1500,14/04/2019 15:32,43764,12/05/2019 23:59
120696,1000,14/04/2019 15:30,44922,21/04/2019 23:59
120698,1000,14/04/2019 15:38,44939,21/04/2019 23:59
120701,5000,14/04/2019 15:43,16371,28/04/2019 23:59
120702,3000,14/04/2019 15:42,228,12/05/2019 23:59
120708,1000,14/04/2019 15:53,37096,12/05/2019 23:59
120711,1000,14/04/2019 16:02,44089,12/05/2019 23:59
120712,1000,14/04/2019 16:08,44915,21/04/2019 23:59
120716,3000,14/04/2019 16:10,26193,12/05/2019 23:59
120717,1000,14/04/2019 16:15,44778,12/05/2019 23:59
120725,1000,14/04/2019 16:32,44459,12/05/2019 23:59
120734,1000,14/04/2019 16:54,44282,21/04/2019 23:59
120739,4000,14/04/2019 17:05,35163,28/04/2019 23:59
120743,1000,14/04/2019 17:20,40241,21/04/2019 23:59
120750,1000,14/04/2019 17:23,44018,21/04/2019 23:59
120751,1000,14/04/2019 17:30,40945,21/04/2019 23:59
120753,1000,14/04/2019 17:30,25031,21/04/2019 23:59
120757,4000,14/04/2019 17:47,23509,12/05/2019 23:59
120765,1500,14/04/2019 18:05,42863,12/05/2019 23:59
120768,1000,14/04/2019 18:15,18637,12/05/2019 23:59
120770,1000,14/04/2019 18:18,44954,21/04/2019 23:59
120773,1000,14/04/2019 18:24,36287,21/04/2019 23:59
120774,1000,14/04/2019 18:29,44649,21/04/2019 23:59
120780,1500,14/04/2019 18:40,32903,05/05/2019 23:59
120781,3000,14/04/2019 18:45,40789,21/04/2019 23:59
120783,1000,14/04/2019 18:46,39470,12/05/2019 23:59
120785,3500,14/04/2019 18:52,37140,12/05/2019 23:59
120789,1500,14/04/2019 19:07,42903,12/05/2019 23:59
120795,1000,14/04/2019 19:39,44965,21/04/2019 23:59
120798,2000,14/04/2019 19:34,40805,21/04/2019 23:59
120799,1000,14/04/2019 19:37,22547,12/05/2019 23:59
120803,1000,14/04/2019 19:53,15404,21/04/2019 23:59
120804,1000,14/04/2019 19:57,44872,12/05/2019 23:59
120812,1000,14/04/2019 20:22,41356,12/05/2019 23:59
120814,1000,14/04/2019 22:05,44235,12/05/2019 23:59
120815,1000,14/04/2019 20:44,25672,12/05/2019 23:59
120816,1500,14/04/2019 20:38,42294,28/04/2019 23:59
120817,1000,14/04/2019 20:44,44285,21/04/2019 23:59
120824,2000,14/04/2019 20:52,40116,12/05/2019 23:59
120825,1000,14/04/2019 20:58,44667,12/05/2019 23:59
120827,1000,14/04/2019 21:05,44968,12/05/2019 23:59
120835,1000,14/04/2019 21:10,11877,12/05/2019 23:59
120836,5000,14/04/2019 21:15,16936,12/05/2019 23:59
120837,1000,14/04/2019 21:20,16460,12/05/2019 23:59
120839,4000,14/04/2019 21:19,21443,12/05/2019 23:59
120842,3000,14/04/2019 21:28,31375,12/05/2019 23:59
120844,2000,14/04/2019 21:34,42144,21/04/2019 23:59
120846,1000,14/04/2019 22:15,44976,21/04/2019 23:59
120847,2500,14/04/2019 21:40,33621,12/05/2019 23:59
120852,1000,14/04/2019 21:46,43859,21/04/2019 23:59
120856,5000,14/04/2019 21:59,18381,12/05/2019 23:59
120869,1000,14/04/2019 22:43,44769,12/05/2019 23:59
120870,1000,14/04/2019 22:55,43606,12/05/2019 23:59
120874,1000,14/04/2019 23:45,44983,12/05/2019 23:59
120885,2000,15/04/2019 0:41,42495,22/04/2019 23:59
120891,1500,15/04/2019 1:35,40338,13/05/2019 23:59
120892,2000,15/04/2019 1:28,42127,22/04/2019 23:59
120893,1000,15/04/2019 1:46,30220,13/05/2019 23:59
120900,1000,15/04/2019 5:48,42920,22/04/2019 23:59
120902,1000,15/04/2019 6:52,36583,22/04/2019 23:59
120903,1000,15/04/2019 7:48,37264,13/05/2019 23:59
120907,2500,15/04/2019 8:18,25790,13/05/2019 23:59
120908,1000,15/04/2019 8:42,44992,13/05/2019 23:59
120915,2500,15/04/2019 8:49,31266,13/05/2019 23:59
120921,1000,15/04/2019 9:16,31303,13/05/2019 23:59
120924,1000,15/04/2019 9:27,38033,06/05/2019 23:59
120927,1000,15/04/2019 9:34,24384,06/05/2019 23:59
120928,2500,15/04/2019 9:37,37996,13/05/2019 23:59
120930,1500,15/04/2019 9:46,39932,13/05/2019 23:59
120939,1000,15/04/2019 10:03,36825,22/04/2019 23:59
120940,2000,15/04/2019 10:03,42543,29/04/2019 23:59
120941,1000,15/04/2019 10:02,41314,13/05/2019 23:59
120942,1000,15/04/2019 10:11,44560,22/04/2019 23:59
120943,1000,15/04/2019 10:17,33837,22/04/2019 23:59
120946,1000,15/04/2019 10:31,45003,22/04/2019 23:59
120947,1500,15/04/2019 10:20,17712,13/05/2019 23:59
120952,4000,15/04/2019 10:35,37953,13/05/2019 23:59
120954,2000,15/04/2019 10:36,35864,13/05/2019 23:59
120956,1000,15/04/2019 10:41,44070,06/05/2019 23:59
120967,5000,15/04/2019 11:09,36548,22/04/2019 23:59
120968,5000,15/04/2019 11:11,28722,06/05/2019 23:59
120969,4000,15/04/2019 11:18,33437,13/05/2019 23:59
120976,1000,15/04/2019 11:41,45016,22/04/2019 23:59
120978,1000,15/04/2019 11:46,45019,13/05/2019 23:59
120981,1000,15/04/2019 11:55,43912,22/04/2019 23:59
120982,1000,15/04/2019 12:08,45020,13/05/2019 23:59
120983,2000,15/04/2019 12:02,40060,22/04/2019 23:59
120984,1000,15/04/2019 12:47,45007,22/04/2019 23:59
120985,1000,15/04/2019 12:07,44795,22/04/2019 23:59
120986,1000,15/04/2019 12:10,44668,13/05/2019 23:59
120987,1000,15/04/2019 12:11,44698,06/05/2019 23:59
120988,1000,15/04/2019 12:09,19839,06/05/2019 23:59
120992,2000,15/04/2019 12:20,40328,22/04/2019 23:59
120994,1500,15/04/2019 12:24,43108,29/04/2019 23:59
120998,1000,15/04/2019 12:34,44682,22/04/2019 23:59
120999,1000,15/04/2019 12:45,9860,22/04/2019 23:59
121001,5000,15/04/2019 12:53,18593,13/05/2019 23:59
121003,1000,15/04/2019 12:57,44788,22/04/2019 23:59
121005,1000,15/04/2019 13:00,45024,22/04/2019 23:59
121007,1500,15/04/2019 13:06,32469,13/05/2019 23:59
121008,3000,15/04/2019 13:10,35214,13/05/2019 23:59
121012,1500,15/04/2019 13:17,35023,13/05/2019 23:59
121013,2000,15/04/2019 13:21,43460,13/05/2019 23:59
121015,1000,15/04/2019 13:25,44907,13/05/2019 23:59
121016,3000,15/04/2019 13:28,40879,13/05/2019 23:59
121019,1000,15/04/2019 13:29,44223,22/04/2019 23:59
121021,5000,15/04/2019 13:37,38705,13/05/2019 23:59
121023,1000,15/04/2019 13:47,45026,13/05/2019 23:59
121025,2500,15/04/2019 13:52,38066,06/05/2019 23:59
121027,1000,15/04/2019 14:33,28164,22/04/2019 23:59
121028,5000,15/04/2019 14:04,840,13/05/2019 23:59
121030,4500,15/04/2019 14:05,28826,13/05/2019 23:59
121034,1000,15/04/2019 14:16,44468,22/04/2019 23:59
121038,1000,15/04/2019 14:21,44163,13/05/2019 23:59
121039,1000,15/04/2019 14:21,44569,22/04/2019 23:59
121040,1000,15/04/2019 14:27,23017,22/04/2019 23:59
121047,1000,15/04/2019 14:42,45037,13/05/2019 23:59
121053,3000,15/04/2019 14:46,31026,13/05/2019 23:59
121056,1000,15/04/2019 15:02,44304,13/05/2019 23:59
121068,3000,15/04/2019 15:17,33816,13/05/2019 23:59
121069,1500,15/04/2019 15:22,43933,29/04/2019 23:59
121081,1000,15/04/2019 16:37,45027,22/04/2019 23:59
121082,1000,15/04/2019 15:53,44276,13/05/2019 23:59
121084,1000,15/04/2019 15:54,16556,22/04/2019 23:59
121090,1000,15/04/2019 16:14,45050,22/04/2019 23:59
121091,2000,15/04/2019 16:11,40128,13/05/2019 23:59
121092,1000,15/04/2019 16:15,45048,13/05/2019 23:59
121094,4000,15/04/2019 16:17,12090,13/05/2019 23:59
121096,5000,15/04/2019 16:28,18801,13/05/2019 23:59
121103,1000,15/04/2019 17:17,44022,22/04/2019 23:59
121104,1000,15/04/2019 16:44,24362,13/05/2019 23:59
121115,1500,15/04/2019 17:03,39203,13/05/2019 23:59
121117,1000,15/04/2019 17:04,41071,06/05/2019 23:59
121118,1000,15/04/2019 17:29,35473,22/04/2019 23:59
121121,1000,15/04/2019 17:12,45058,06/05/2019 23:59
